,0,1,2
791,1022522446765805568,2018-07-26 16:42:03,b'The University Bridge has closed to traffic - 9:42:01 AM'
792,1022521454313783296,2018-07-26 16:38:06,b'The Fremont Bridge has reopened to traffic - 9:38:05 AM'
793,1022520335265148928,2018-07-26 16:33:40,b'The Fremont Bridge has closed to traffic - 9:33:38 AM'
794,1022518584365514753,2018-07-26 16:26:42,b'The Fremont Bridge has reopened to traffic - 9:26:41 AM'
795,1022517570673565696,2018-07-26 16:22:40,b'The Fremont Bridge has closed to traffic - 9:22:38 AM'
796,1022517210160549888,2018-07-26 16:21:15,b'The Ballard Bridge has reopened to traffic - 9:21:13 AM'
797,1022516301850398720,2018-07-26 16:17:38,b'The University Bridge has reopened to traffic - 9:17:34 AM'
798,1022516047121997825,2018-07-26 16:16:37,b'The Ballard Bridge has closed to traffic - 9:16:32 AM'
799,1022515033111244800,2018-07-26 16:12:35,b'The University Bridge has closed to traffic - 9:12:33 AM'
800,1022513998409818113,2018-07-26 16:08:29,b'The Fremont Bridge has reopened to traffic - 9:08:25 AM'
801,1022513447777357825,2018-07-26 16:06:17,b'The Montlake Bridge has reopened to traffic - 9:06:13 AM'
802,1022513381134094336,2018-07-26 16:06:02,b'The Ballard Bridge has reopened to traffic - 9:05:58 AM'
803,1022512957203210240,2018-07-26 16:04:21,b'The Fremont Bridge has closed to traffic - 9:04:16 AM'
804,1022512323531956229,2018-07-26 16:01:49,b'The Ballard Bridge has closed to traffic - 9:01:48 AM'
805,1022512279512735744,2018-07-26 16:01:39,b'The Montlake Bridge has closed to traffic - 9:01:37 AM'
806,1022506525451931648,2018-07-26 15:38:47,b'The South Park Bridge has reopened to traffic - 8:38:45 AM'
807,1022505027485626368,2018-07-26 15:32:50,b'The South Park Bridge has closed to traffic - 8:32:48 AM'
808,1022497398575132672,2018-07-26 15:02:31,b'The Lower Spokane St Bridge has reopened to traffic - 8:02:29 AM'
809,1022493435758923776,2018-07-26 14:46:46,b'The Lower Spokane St Bridge has closed to traffic - 7:46:45 AM'
810,1022394191123369986,2018-07-26 08:12:24,b'The Lower Spokane St Bridge has reopened to traffic - 1:12:21 AM'
811,1022390144177860608,2018-07-26 07:56:20,b'The Lower Spokane St Bridge has closed to traffic - 0:56:16 AM'
812,1022359048316833792,2018-07-26 05:52:46,b'The Fremont Bridge has reopened to traffic - 10:52:41 PM'
813,1022358014534144000,2018-07-26 05:48:39,b'The Fremont Bridge has closed to traffic - 10:48:39 PM'
814,1022355968485539840,2018-07-26 05:40:31,b'The Ballard Bridge has reopened to traffic - 10:40:27 PM'
815,1022354575783735296,2018-07-26 05:34:59,b'The Ballard Bridge has closed to traffic - 10:34:57 PM'
816,1022353035740106757,2018-07-26 05:28:52,b'The Fremont Bridge has reopened to traffic - 10:28:47 PM'
817,1022351643214409728,2018-07-26 05:23:20,b'The Fremont Bridge has closed to traffic - 10:23:16 PM'
818,1022351135884029952,2018-07-26 05:21:19,b'The Ballard Bridge has reopened to traffic - 10:21:18 PM'
819,1022349616535105538,2018-07-26 05:15:17,b'The Ballard Bridge has closed to traffic - 10:15:13 PM'
820,1022349424985432064,2018-07-26 05:14:31,b'The University Bridge has reopened to traffic - 10:14:30 PM'
821,1022347990374084608,2018-07-26 05:08:49,b'The University Bridge has closed to traffic - 10:08:45 PM'
822,1022346260882190336,2018-07-26 05:01:57,b'The Montlake Bridge has reopened to traffic - 10:01:53 PM'
823,1022345416421998592,2018-07-26 04:58:36,b'The Montlake Bridge has closed to traffic - 9:58:33 PM'
824,1022337703617028100,2018-07-26 04:27:57,b'The Fremont Bridge has reopened to traffic - 9:27:54 PM'
825,1022336753917554689,2018-07-26 04:24:10,b'The Fremont Bridge has closed to traffic - 9:24:08 PM'
826,1022335235101417472,2018-07-26 04:18:08,b'The Ballard Bridge has reopened to traffic - 9:18:04 PM'
827,1022334306302099456,2018-07-26 04:14:27,b'The Ballard Bridge has closed to traffic - 9:14:22 PM'
828,1022331881256177664,2018-07-26 04:04:49,b'The Lower Spokane St Bridge has reopened to traffic - 9:04:45 PM'
829,1022328550576115713,2018-07-26 03:51:35,b'The University Bridge has reopened to traffic - 8:51:33 PM'
830,1022328253376212992,2018-07-26 03:50:24,b'The Lower Spokane St Bridge has closed to traffic - 8:50:19 PM'
831,1022327661073379328,2018-07-26 03:48:02,b'The University Bridge has closed to traffic - 8:48:01 PM'
832,1022327217118896128,2018-07-26 03:46:17,b'The Fremont Bridge has reopened to traffic - 8:46:12 PM'
833,1022325909137678336,2018-07-26 03:41:05,b'The Fremont Bridge has closed to traffic - 8:41:00 PM'
834,1022320112953511936,2018-07-26 03:18:03,b'The Ballard Bridge has reopened to traffic - 8:18:01 PM'
835,1022316107695190016,2018-07-26 03:02:08,b'The University Bridge has reopened to traffic - 8:02:06 PM'
836,1022315200135884800,2018-07-26 02:58:32,b'The University Bridge has closed to traffic - 7:58:28 PM'
837,1022312648765886465,2018-07-26 02:48:23,b'The Fremont Bridge has reopened to traffic - 7:48:21 PM'
838,1022311782927360000,2018-07-26 02:44:57,b'The Ballard Bridge has closed to traffic - 7:44:52 PM'
839,1022311591126097921,2018-07-26 02:44:11,b'The Fremont Bridge has closed to traffic - 7:44:10 PM'
840,1022309039701516288,2018-07-26 02:34:03,b'The Fremont Bridge has reopened to traffic - 7:34:02 PM'
841,1022307941674758145,2018-07-26 02:29:41,b'The Fremont Bridge has closed to traffic - 7:29:36 PM'
842,1022302609669939200,2018-07-26 02:08:30,b'The University Bridge has reopened to traffic - 7:08:28 PM'
843,1022301870071603200,2018-07-26 02:05:33,b'The Fremont Bridge has reopened to traffic - 7:05:33 PM'
844,1022301699904430080,2018-07-26 02:04:53,b'The University Bridge has closed to traffic - 7:04:50 PM'
845,1022301108310499328,2018-07-26 02:02:32,b'The Lower Spokane St Bridge has reopened to traffic - 7:02:29 PM'
846,1022300643233423360,2018-07-26 02:00:41,b'The Fremont Bridge has closed to traffic - 7:00:40 PM'
847,1022298323779084289,2018-07-26 01:51:28,b'The University Bridge has reopened to traffic - 6:51:26 PM'
848,1022297774597918720,2018-07-26 01:49:17,b'The Montlake Bridge has reopened to traffic - 6:49:13 PM'
849,1022297520213450752,2018-07-26 01:48:16,b'The Lower Spokane St Bridge has closed to traffic - 6:48:12 PM'
850,1022297476278042625,2018-07-26 01:48:06,b'The University Bridge has closed to traffic - 6:48:00 PM'
851,1022296610917601280,2018-07-26 01:44:40,b'The Montlake Bridge has closed to traffic - 6:44:38 PM'
852,1022296377617862656,2018-07-26 01:43:44,b'The Fremont Bridge has reopened to traffic - 6:43:41 PM'
853,1022295912398217216,2018-07-26 01:41:53,b'The University Bridge has reopened to traffic - 6:41:49 PM'
854,1022295720945053696,2018-07-26 01:41:07,b'The Lower Spokane St Bridge has reopened to traffic - 6:41:04 PM'
855,1022295360717213697,2018-07-26 01:39:41,b'The Fremont Bridge has closed to traffic - 6:39:38 PM'
856,1022295043137105921,2018-07-26 01:38:26,b'The Montlake Bridge has reopened to traffic - 6:38:24 PM'
857,1022294346299715584,2018-07-26 01:35:40,b'The University Bridge has closed to traffic - 6:35:35 PM'
858,1022293965209399296,2018-07-26 01:34:09,b'The Montlake Bridge has closed to traffic - 6:34:04 PM'
859,1022293309966835713,2018-07-26 01:31:33,b'The Lower Spokane St Bridge has closed to traffic - 6:31:32 PM'
860,1022292613079003136,2018-07-26 01:28:46,b'The University Bridge has reopened to traffic - 6:28:45 PM'
861,1022291705318453248,2018-07-26 01:25:10,b'The University Bridge has closed to traffic - 6:25:07 PM'
862,1022291219253055490,2018-07-26 01:23:14,b'The Fremont Bridge has reopened to traffic - 6:23:14 PM'
863,1022289511013801985,2018-07-26 01:16:27,b'The Fremont Bridge has closed to traffic - 6:16:22 PM'
864,1022289446354345985,2018-07-26 01:16:11,b'The Lower Spokane St Bridge has reopened to traffic - 6:16:10 PM'
865,1022287064102887425,2018-07-26 01:06:43,b'The Ballard Bridge has reopened to traffic - 6:06:40 PM'
866,1022286472706019333,2018-07-26 01:04:22,b'The University Bridge has reopened to traffic - 6:04:18 PM'
867,1022285796785586176,2018-07-26 01:01:41,b'The Lower Spokane St Bridge has closed to traffic - 6:01:37 PM'
868,1022285731874594816,2018-07-26 01:01:26,b'The Ballard Bridge has closed to traffic - 6:01:21 PM'
869,1022285456258387969,2018-07-26 01:00:20,b'The University Bridge has closed to traffic - 6:00:18 PM'
870,1022250838415142913,2018-07-25 22:42:47,b'The University Bridge has reopened to traffic - 3:42:43 PM'
871,1022249846546157570,2018-07-25 22:38:50,b'The University Bridge has closed to traffic - 3:38:49 PM'
872,1022247042314264576,2018-07-25 22:27:41,b'The Fremont Bridge has reopened to traffic - 3:27:39 PM'
873,1022245776301277184,2018-07-25 22:22:40,b'The Fremont Bridge has closed to traffic - 3:22:37 PM'
874,1022243162079748096,2018-07-25 22:12:16,b'The Ballard Bridge has reopened to traffic - 3:12:15 PM'
875,1022242528140001281,2018-07-25 22:09:45,b'The Lower Spokane St Bridge has reopened to traffic - 3:09:44 PM'
876,1022242020356579328,2018-07-25 22:07:44,b'The Ballard Bridge has closed to traffic - 3:07:43 PM'
877,1022240080482586624,2018-07-25 22:00:02,b'The Lower Spokane St Bridge has closed to traffic - 3:00:01 PM'
878,1022228806285713408,2018-07-25 21:15:14,b'The University Bridge has reopened to traffic - 2:15:09 PM'
879,1022227729582714880,2018-07-25 21:10:57,b'The University Bridge has closed to traffic - 2:10:54 PM'
880,1022226673742229504,2018-07-25 21:06:45,b'The Montlake Bridge has reopened to traffic - 2:06:41 PM'
881,1022226082135560192,2018-07-25 21:04:24,b'The South Park Bridge has reopened to traffic - 2:04:22 PM'
882,1022225426494550016,2018-07-25 21:01:48,b'The Montlake Bridge has closed to traffic - 2:01:47 PM'
883,1022224602724950017,2018-07-25 20:58:31,b'The South Park Bridge has closed to traffic - 1:58:29 PM'
884,1022224200143069184,2018-07-25 20:56:55,b'The Ballard Bridge has reopened to traffic - 1:56:52 PM'
885,1022223313651695616,2018-07-25 20:53:24,b'The Ballard Bridge has closed to traffic - 1:53:22 PM'
886,1022222468679782400,2018-07-25 20:50:03,b'The Lower Spokane St Bridge has reopened to traffic - 1:50:01 PM'
887,1022222445623664641,2018-07-25 20:49:57,b'The 1st Ave S Bridge has reopened to traffic - 1:49:56 PM'
888,1022220442445131776,2018-07-25 20:42:00,b'The 1st Ave S Bridge has closed to traffic - 1:41:58 PM'
889,1022219850398068737,2018-07-25 20:39:38,b'The Fremont Bridge has reopened to traffic - 1:39:37 PM'
890,1022219237396336640,2018-07-25 20:37:12,b'The Lower Spokane St Bridge has closed to traffic - 1:37:09 PM'
891,1022219151509573632,2018-07-25 20:36:52,b'The University Bridge has reopened to traffic - 1:36:50 PM'
892,1022218853856636928,2018-07-25 20:35:41,b'The Fremont Bridge has closed to traffic - 1:35:40 PM'
893,1022217945907220480,2018-07-25 20:32:04,b'The Montlake Bridge has reopened to traffic - 1:32:03 PM'
894,1022217016239783936,2018-07-25 20:28:23,b'The Montlake Bridge has closed to traffic - 1:28:19 PM'
895,1022216719325003776,2018-07-25 20:27:12,b'The University Bridge has closed to traffic - 1:27:10 PM'
896,1022214758408249344,2018-07-25 20:19:24,b'The University Bridge has reopened to traffic - 1:19:20 PM'
897,1022213639321804800,2018-07-25 20:14:58,b'The University Bridge has closed to traffic - 1:14:57 PM'
898,1022210560861986816,2018-07-25 20:02:44,b'The University Bridge has reopened to traffic - 1:02:38 PM'
899,1022209484356116481,2018-07-25 19:58:27,b'The University Bridge has closed to traffic - 12:58:23 AM'
900,1022206511458603008,2018-07-25 19:46:38,b'The Fremont Bridge has reopened to traffic - 12:46:36 AM'
901,1022205624367505408,2018-07-25 19:43:07,b'The Fremont Bridge has closed to traffic - 12:43:03 AM'
902,1022186976718422016,2018-07-25 18:29:01,b'The Lower Spokane St Bridge has reopened to traffic - 11:28:59 AM'
903,1022184278455537664,2018-07-25 18:18:17,b'The Lower Spokane St Bridge has closed to traffic - 11:18:13 AM'
904,1022179515089412096,2018-07-25 17:59:22,b'The Montlake Bridge has reopened to traffic - 10:59:18 AM'
905,1022174793527787521,2018-07-25 17:40:36,b'The University Bridge has reopened to traffic - 10:40:33 AM'
906,1022173674663636992,2018-07-25 17:36:09,b'The University Bridge has closed to traffic - 10:36:08 AM'
907,1022144049010987008,2018-07-25 15:38:26,b'The Lower Spokane St Bridge has reopened to traffic - 8:38:23 AM'
908,1022141644915662848,2018-07-25 15:28:53,b'The Lower Spokane St Bridge has closed to traffic - 8:28:50 AM'
909,1022111893782069249,2018-07-25 13:30:40,b'The Ballard Bridge has reopened to traffic - 6:30:39 AM'
910,1022110922528059394,2018-07-25 13:26:48,b'The Ballard Bridge has closed to traffic - 6:26:45 AM'
911,1022104009635553281,2018-07-25 12:59:20,b'The Fremont Bridge has reopened to traffic - 5:59:17 AM'
912,1022102933318451200,2018-07-25 12:55:03,b'The Fremont Bridge has closed to traffic - 5:55:00 AM'
913,1022017882727825408,2018-07-25 07:17:06,b'The Lower Spokane St Bridge has reopened to traffic - 0:17:01 AM'
914,1022013820527697921,2018-07-25 07:00:57,b'The Lower Spokane St Bridge has closed to traffic - 0:00:55 AM'
915,1021998583292354560,2018-07-25 06:00:24,b'The University Bridge has reopened to traffic - 11:00:20 PM'
916,1021997757161197570,2018-07-25 05:57:07,b'The University Bridge has closed to traffic - 10:57:04 PM'
917,1021997204297449472,2018-07-25 05:54:55,b'The Ballard Bridge has reopened to traffic - 10:54:51 PM'
918,1021995998665691137,2018-07-25 05:50:08,b'The Ballard Bridge has closed to traffic - 10:50:05 PM'
919,1021991000150093825,2018-07-25 05:30:16,b'The University Bridge has reopened to traffic - 10:30:11 PM'
920,1021990638269673473,2018-07-25 05:28:50,b'The Fremont Bridge has reopened to traffic - 10:28:48 PM'
921,1021990043664166912,2018-07-25 05:26:28,b'The University Bridge has closed to traffic - 10:26:27 PM'
922,1021989301385613313,2018-07-25 05:23:31,b'The Fremont Bridge has closed to traffic - 10:23:26 PM'
923,1021988307339755520,2018-07-25 05:19:34,b'The University Bridge has reopened to traffic - 10:19:30 PM'
924,1021987376317571074,2018-07-25 05:15:52,b'The University Bridge has closed to traffic - 10:15:50 PM'
925,1021986465918734338,2018-07-25 05:12:15,b'The Fremont Bridge has reopened to traffic - 10:12:09 PM'
926,1021985197221396482,2018-07-25 05:07:13,b'The Fremont Bridge has closed to traffic - 10:07:11 PM'
927,1021980009265807360,2018-07-25 04:46:36,b'The Fremont Bridge has reopened to traffic - 9:46:32 PM'
928,1021978910014074880,2018-07-25 04:42:14,b'The Fremont Bridge has closed to traffic - 9:42:12 PM'
929,1021975347657465857,2018-07-25 04:28:04,b'The Fremont Bridge has reopened to traffic - 9:28:03 PM'
930,1021974587142103040,2018-07-25 04:25:03,b'The University Bridge has reopened to traffic - 9:24:58 PM'
931,1021974374729932800,2018-07-25 04:24:12,b'The Fremont Bridge has closed to traffic - 9:24:12 PM'
932,1021973340913688576,2018-07-25 04:20:06,b'The University Bridge has closed to traffic - 9:20:01 PM'
933,1021973107131801602,2018-07-25 04:19:10,b'The Ballard Bridge has reopened to traffic - 9:19:09 PM'
934,1021972473443639296,2018-07-25 04:16:39,b'The Montlake Bridge has reopened to traffic - 9:16:38 PM'
935,1021972008177827840,2018-07-25 04:14:48,b'The Ballard Bridge has closed to traffic - 9:14:47 PM'
936,1021971141777190912,2018-07-25 04:11:22,b'The Montlake Bridge has closed to traffic - 9:11:20 PM'
937,1021969918428758017,2018-07-25 04:06:30,b'The Fremont Bridge has reopened to traffic - 9:06:26 PM'
938,1021968905596624896,2018-07-25 04:02:29,b'The Fremont Bridge has closed to traffic - 9:02:26 PM'
939,1021967344866713601,2018-07-25 03:56:16,b'The Ballard Bridge has reopened to traffic - 8:56:14 PM'
940,1021966121082089473,2018-07-25 03:51:25,b'The Ballard Bridge has closed to traffic - 8:51:21 PM'
941,1021960725235822595,2018-07-25 03:29:58,b'The Fremont Bridge has reopened to traffic - 8:29:55 PM'
942,1021959690702315520,2018-07-25 03:25:52,b'The Ballard Bridge has reopened to traffic - 8:25:46 PM'
943,1021959351408287745,2018-07-25 03:24:31,b'The Fremont Bridge has closed to traffic - 8:24:26 PM'
944,1021958549046345728,2018-07-25 03:21:19,b'The Ballard Bridge has closed to traffic - 8:21:18 PM'
945,1021955870849032192,2018-07-25 03:10:41,b'The Fremont Bridge has reopened to traffic - 8:10:40 PM'
946,1021954878988382208,2018-07-25 03:06:44,b'The Fremont Bridge has closed to traffic - 8:06:41 PM'
947,1021951168950358016,2018-07-25 02:52:00,b'The Fremont Bridge has reopened to traffic - 7:51:58 PM'
948,1021950008201900032,2018-07-25 02:47:23,b'The Fremont Bridge has closed to traffic - 7:47:18 PM'
949,1021948342081732609,2018-07-25 02:40:46,b'The 1st Ave S Bridge has reopened to traffic - 7:40:45 PM'
950,1021946591958028290,2018-07-25 02:33:49,b'The 1st Ave S Bridge has closed to traffic - 7:33:44 PM'
951,1021946526694666240,2018-07-25 02:33:33,b'The Fremont Bridge has reopened to traffic - 7:33:28 PM'
952,1021945703034105857,2018-07-25 02:30:17,b'The Ballard Bridge has reopened to traffic - 7:30:14 PM'
953,1021945027176554496,2018-07-25 02:27:35,b'The Fremont Bridge has closed to traffic - 7:27:31 PM'
954,1021944623579639809,2018-07-25 02:25:59,b'The Ballard Bridge has closed to traffic - 7:25:54 PM'
955,1021943314696658944,2018-07-25 02:20:47,b'The South Park Bridge has reopened to traffic - 7:20:46 PM'
956,1021941943478116353,2018-07-25 02:15:20,b'The South Park Bridge has closed to traffic - 7:15:16 PM'
957,1021935937423458304,2018-07-25 01:51:28,b'The Fremont Bridge has reopened to traffic - 6:51:26 PM'
958,1021934250143019009,2018-07-25 01:44:46,b'The University Bridge has reopened to traffic - 6:44:42 PM'
959,1021933384593899520,2018-07-25 01:41:20,b'The University Bridge has closed to traffic - 6:41:18 PM'
960,1021933361491668992,2018-07-25 01:41:14,b'The Fremont Bridge has closed to traffic - 6:41:12 PM'
961,1021932137904107525,2018-07-25 01:36:22,b'The Ballard Bridge has reopened to traffic - 6:36:21 PM'
962,1021930218909396992,2018-07-25 01:28:45,b'The Ballard Bridge has closed to traffic - 6:28:40 PM'
963,1021929290361856001,2018-07-25 01:25:04,b'The Fremont Bridge has reopened to traffic - 6:25:02 PM'
964,1021928403375538178,2018-07-25 01:21:32,b'The University Bridge has reopened to traffic - 6:21:29 PM'
965,1021927432469635073,2018-07-25 01:17:41,b'The Fremont Bridge has closed to traffic - 6:17:36 PM'
966,1021927388693721088,2018-07-25 01:17:30,b'The University Bridge has closed to traffic - 6:17:28 PM'
967,1021926481176346624,2018-07-25 01:13:54,b'The Fremont Bridge has reopened to traffic - 6:13:50 PM'
968,1021924941434781696,2018-07-25 01:07:47,b'The Fremont Bridge has closed to traffic - 6:07:42 PM'
969,1021924496880492544,2018-07-25 01:06:01,b'The Ballard Bridge has reopened to traffic - 6:05:59 PM'
970,1021924263664599040,2018-07-25 01:05:05,b'The University Bridge has reopened to traffic - 6:05:01 PM'
971,1021923166308859904,2018-07-25 01:00:43,b'The Ballard Bridge has closed to traffic - 6:00:39 PM'
972,1021923017230696448,2018-07-25 01:00:08,b'The University Bridge has closed to traffic - 6:00:05 PM'
973,1021893118608650240,2018-07-24 23:01:19,b'The Lower Spokane St Bridge has reopened to traffic - 4:01:19 PM'
974,1021890820335489024,2018-07-24 22:52:12,b'The Lower Spokane St Bridge has closed to traffic - 3:52:08 PM'
975,1021889238072143873,2018-07-24 22:45:54,b'The University Bridge has reopened to traffic - 3:45:53 PM'
976,1021888351480107009,2018-07-24 22:42:23,b'The University Bridge has closed to traffic - 3:42:20 PM'
977,1021886179262656512,2018-07-24 22:33:45,b'The Montlake Bridge has reopened to traffic - 3:33:40 PM'
978,1021885102907830273,2018-07-24 22:29:28,b'The Montlake Bridge has closed to traffic - 3:29:27 PM'
979,1021884005442969600,2018-07-24 22:25:07,b'The Fremont Bridge has reopened to traffic - 3:25:05 PM'
980,1021882676444164096,2018-07-24 22:19:50,b'The Fremont Bridge has closed to traffic - 3:19:49 PM'
981,1021879029438136320,2018-07-24 22:05:20,b'The Fremont Bridge has reopened to traffic - 3:05:19 PM'
982,1021878943203262469,2018-07-24 22:05:00,b'The University Bridge has reopened to traffic - 3:04:59 PM'
983,1021878814618529793,2018-07-24 22:04:29,b'The Ballard Bridge has reopened to traffic - 3:04:28 PM'
984,1021878117227319296,2018-07-24 22:01:43,b'The University Bridge has closed to traffic - 3:01:39 PM'
985,1021878009702187008,2018-07-24 22:01:17,b'The Lower Spokane St Bridge has reopened to traffic - 3:01:16 PM'
986,1021877839434473472,2018-07-24 22:00:37,b'The Fremont Bridge has closed to traffic - 3:00:33 PM'
987,1021877626653237253,2018-07-24 21:59:46,b'The Ballard Bridge has closed to traffic - 2:59:45 PM'
988,1021874422477537281,2018-07-24 21:47:02,b'The Fremont Bridge has reopened to traffic - 2:46:59 PM'
989,1021874315103367168,2018-07-24 21:46:36,b'The Lower Spokane St Bridge has closed to traffic - 2:46:34 PM'
990,1021873386358681600,2018-07-24 21:42:55,b'The Fremont Bridge has closed to traffic - 2:42:52 PM'
991,1021872625801289729,2018-07-24 21:39:54,b'The Ballard Bridge has reopened to traffic - 2:39:52 PM'
992,1021871420442202112,2018-07-24 21:35:06,b'The Ballard Bridge has closed to traffic - 2:35:05 PM'
993,1021869227064475648,2018-07-24 21:26:23,b'The South Park Bridge has reopened to traffic - 2:26:20 PM'
994,1021869183024259072,2018-07-24 21:26:13,b'The Ballard Bridge has reopened to traffic - 2:26:12 PM'
995,1021868780660514817,2018-07-24 21:24:37,b'The Fremont Bridge has reopened to traffic - 2:24:32 PM'
996,1021868126030331905,2018-07-24 21:22:01,b'The Ballard Bridge has closed to traffic - 2:21:59 PM'
997,1021867829350420480,2018-07-24 21:20:50,b'The South Park Bridge has closed to traffic - 2:20:48 PM'
998,1021867469391114240,2018-07-24 21:19:24,b'The Fremont Bridge has closed to traffic - 2:19:21 PM'
999,1021864749808541696,2018-07-24 21:08:36,b'The Ballard Bridge has reopened to traffic - 2:08:33 PM'
1000,1021863504838455296,2018-07-24 21:03:39,b'The Ballard Bridge has closed to traffic - 2:03:38 PM'
1001,1021858256900186113,2018-07-24 20:42:48,b'The Ballard Bridge has reopened to traffic - 1:42:45 PM'
1002,1021856780014374913,2018-07-24 20:36:56,b'The Ballard Bridge has closed to traffic - 1:36:51 PM'
1003,1021847592013987842,2018-07-24 20:00:25,b'The Ballard Bridge has reopened to traffic - 1:00:22 PM'
1004,1021846157385916416,2018-07-24 19:54:43,b'The Ballard Bridge has closed to traffic - 12:54:42 AM'
1005,1021843606255022080,2018-07-24 19:44:35,b'The University Bridge has reopened to traffic - 12:44:32 AM'
1006,1021843116544815105,2018-07-24 19:42:38,b'The Fremont Bridge has reopened to traffic - 12:42:33 AM'
1007,1021841681484632064,2018-07-24 19:36:56,b'The University Bridge has closed to traffic - 12:36:55 AM'
1008,1021841595711217664,2018-07-24 19:36:35,b'The Fremont Bridge has closed to traffic - 12:36:32 AM'
1009,1021840477287407618,2018-07-24 19:32:09,b'The Montlake Bridge has reopened to traffic - 12:32:08 AM'
1010,1021839611297902592,2018-07-24 19:28:42,b'The University Bridge has reopened to traffic - 12:28:38 AM'
1011,1021839504154345472,2018-07-24 19:28:17,b'The Montlake Bridge has closed to traffic - 12:28:15 AM'
1012,1021838722432610304,2018-07-24 19:25:10,b'The Ballard Bridge has reopened to traffic - 12:25:09 AM'
1013,1021838382719098881,2018-07-24 19:23:49,b'The Fremont Bridge has reopened to traffic - 12:23:45 AM'
1014,1021838085615640576,2018-07-24 19:22:39,b'The University Bridge has closed to traffic - 12:22:36 AM'
1015,1021837578108948481,2018-07-24 19:20:38,b'The Ballard Bridge has closed to traffic - 12:20:32 AM'
1016,1021836332723650561,2018-07-24 19:15:41,b'The Fremont Bridge has closed to traffic - 12:15:36 AM'
1017,1021835930108190720,2018-07-24 19:14:05,b'The University Bridge has reopened to traffic - 12:14:02 AM'
1018,1021834811315347456,2018-07-24 19:09:38,b'The Montlake Bridge has reopened to traffic - 12:09:36 AM'
1019,1021834704117358592,2018-07-24 19:09:12,b'The University Bridge has closed to traffic - 12:09:11 AM'
1020,1021833880075034624,2018-07-24 19:05:56,b'The Ballard Bridge has reopened to traffic - 12:05:56 AM'
1021,1021833372400680960,2018-07-24 19:03:55,b'The Montlake Bridge has closed to traffic - 12:03:54 AM'
1022,1021832168975167488,2018-07-24 18:59:08,b'The Fremont Bridge has reopened to traffic - 11:59:03 AM'
1023,1021831893006700545,2018-07-24 18:58:02,b'The Ballard Bridge has closed to traffic - 11:58:02 AM'
1024,1021830943340879872,2018-07-24 18:54:16,b'The Fremont Bridge has closed to traffic - 11:54:15 AM'
1025,1021828181597122565,2018-07-24 18:43:17,b'The Fremont Bridge has reopened to traffic - 11:43:16 AM'
1026,1021826936828354560,2018-07-24 18:38:21,b'The Fremont Bridge has closed to traffic - 11:38:18 AM'
1027,1021825249388556288,2018-07-24 18:31:38,b'The South Park Bridge has reopened to traffic - 11:31:33 AM'
1028,1021825247362707456,2018-07-24 18:31:38,b'The Montlake Bridge has reopened to traffic - 11:31:33 AM'
1029,1021824685053423616,2018-07-24 18:29:24,b'The University Bridge has reopened to traffic - 11:29:19 AM'
1030,1021823650343710720,2018-07-24 18:25:17,b'The University Bridge has closed to traffic - 11:25:13 AM'
1031,1021819202791862273,2018-07-24 18:07:37,b'The University Bridge has reopened to traffic - 11:07:34 AM'
1032,1021818147785953280,2018-07-24 18:03:25,b'The University Bridge has closed to traffic - 11:03:24 AM'
1033,1021816081306902529,2018-07-24 17:55:12,b'The Ballard Bridge has reopened to traffic - 10:55:08 AM'
1034,1021815005027553280,2018-07-24 17:50:56,b'The Fremont Bridge has reopened to traffic - 10:50:51 AM'
1035,1021813991775989760,2018-07-24 17:46:54,b'The Fremont Bridge has closed to traffic - 10:46:52 AM'
1036,1021811333124186112,2018-07-24 17:36:20,b'The Ballard Bridge has reopened to traffic - 10:36:15 AM'
1037,1021810108089565184,2018-07-24 17:31:28,b'The Ballard Bridge has closed to traffic - 10:31:24 AM'
1038,1021810000031674369,2018-07-24 17:31:02,b'The Montlake Bridge has reopened to traffic - 10:30:59 AM'
1039,1021809028630888449,2018-07-24 17:27:11,b'The Montlake Bridge has closed to traffic - 10:27:09 AM'
1040,1021807761275858944,2018-07-24 17:22:09,b'The University Bridge has reopened to traffic - 10:22:05 AM'
1041,1021807401408688128,2018-07-24 17:20:43,b'The Fremont Bridge has reopened to traffic - 10:20:42 AM'
1042,1021807167542714368,2018-07-24 17:19:47,b'The Ballard Bridge has reopened to traffic - 10:19:45 AM'
1043,1021806786473381888,2018-07-24 17:18:16,b'The University Bridge has closed to traffic - 10:18:13 AM'
1044,1021806005062004736,2018-07-24 17:15:10,b'The Fremont Bridge has closed to traffic - 10:15:07 AM'
1045,1021804802047537152,2018-07-24 17:10:23,b'The Ballard Bridge has closed to traffic - 10:10:21 AM'
1046,1021803662245425153,2018-07-24 17:05:51,b'The Fremont Bridge has reopened to traffic - 10:05:48 AM'
1047,1021802669944397824,2018-07-24 17:01:55,b'The Fremont Bridge has closed to traffic - 10:01:52 AM'
1048,1021800391804051457,2018-07-24 16:52:52,b'The Ballard Bridge has reopened to traffic - 9:52:47 AM'
1049,1021799104593027072,2018-07-24 16:47:45,b'The Ballard Bridge has closed to traffic - 9:47:41 AM'
1050,1021795605184532480,2018-07-24 16:33:50,b'The Fremont Bridge has reopened to traffic - 9:33:50 AM'
1051,1021794339129716737,2018-07-24 16:28:49,b'The Fremont Bridge has closed to traffic - 9:28:46 AM'
